date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Aug%202020%2019:35:40%20GMT	http://www.vintagepointsblog.com/robots.txt		(from )
12:35:36	50814/50814	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:35:41%20GMT	http://www.vintagepointsblog.com/	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/index.html	(from )
12:35:37	53593/53593	---MCZ	200	added ('OK')	text/css	etag:W/%225ea3067e-d159%22	http://www.vintagepointsblog.com/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-includes/css/dist/block-library/style.min7661.css	(from http://www.vintagepointsblog.com/)
12:35:37	78514/78514	---MCZ	200	added ('OK')	text/css	etag:W/%225923b70e-132b2%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=5.4.2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/styles7661.css	(from http://www.vintagepointsblog.com/)
12:35:37	7962/7962	---MCZ	200	added ('OK')	text/css	etag:W/%225923b70e-1f1a%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/magnific-popup.css?ver=5.4.2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/magnific-popup7661.css	(from http://www.vintagepointsblog.com/)
12:35:38	47161/47161	---MCZ	200	added ('OK')	text/css	etag:W/%225c4bf76f-b839%22	http://www.vintagepointsblog.com/wp-content/themes/bloggist/style.css?ver=5.4.2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/themes/bloggist/style7661.css	(from http://www.vintagepointsblog.com/)
12:35:38	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225c4bf76f-7918%22	http://www.vintagepointsblog.com/wp-content/themes/bloggist/css/font-awesome.min.css?ver=5.4.2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/themes/bloggist/css/font-awesome.min7661.css	(from http://www.vintagepointsblog.com/)
12:35:39	754/754	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2253d0051f07c4f6ba459bf95f88518f9f-gzip%22	http://www.vintagepointsblog.com/?feed=comments-rss2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexa6da.html	(from http://www.vintagepointsblog.com/)
12:35:39	47725/47725	---MCZ	200	added ('OK')	text/css	etag:W/%225c4bf76f-ba6d%22	http://www.vintagepointsblog.com/wp-content/themes/clean-bloggist/style.css?ver=5.4.2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/themes/clean-bloggist/style7661.css	(from http://www.vintagepointsblog.com/)
12:35:39	64993/64993	---MCZ	200	added ('OK')	text/css	etag:W/%2259244f2c-fde1%22	http://www.vintagepointsblog.com/wp-content/plugins/jetpack/css/jetpack.css?ver=4.9	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/jetpack/css/jetpack33a6.css	(from http://www.vintagepointsblog.com/)
12:35:39	146/146	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Aug%202020%2019:35:44%20GMT	http://www.vintagepointsblog.com/linkid.js	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/linkid.js	(from http://www.vintagepointsblog.com/)
12:35:41	10056/10056	---MCZ	200	added ('OK')	application/javascript	etag:W/%22573eaa90-2748%22	http://www.vintagepointsblog.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://www.vintagepointsblog.com/)
12:35:41	41566/41566	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22442acd3e22680d3d9b55d17780591359-gzip%22	http://www.vintagepointsblog.com/?feed=rss2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexd784.html	(from http://www.vintagepointsblog.com/)
12:35:41	749/749	---MCZ	200	added ('OK')	application/javascript	etag:W/%225923b70e-2ed%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/admin/js/admin.js?ver=5.4.2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/admin/js/admin7661.js	(from http://www.vintagepointsblog.com/)
12:35:41	6997/6997	---MCZ	200	added ('OK')	application/javascript	etag:W/%225929a6c4-1b55%22	http://www.vintagepointsblog.com/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min.js?ver=6.1.10	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min38e0.js	(from http://www.vintagepointsblog.com/)
12:35:42	6766/6766	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c7ff75f-1a6e%22	http://www.vintagepointsblog.com/wp-content/plugins/cleantalk-spam-protect/js/apbct-public.js?ver=5.116.1	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/cleantalk-spam-protect/js/apbct-publicc32d.js	(from http://www.vintagepointsblog.com/)
12:35:42	5514/5514	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c7ff75f-158a%22	http://www.vintagepointsblog.com/wp-content/plugins/cleantalk-spam-protect/inc/cleantalk_nocache.js?ver=5.116.1	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/cleantalk-spam-protect/inc/cleantalk_nocachec32d.js	(from http://www.vintagepointsblog.com/)
12:35:42	316/316	---MCZ	200	added ('OK')	application/javascript	etag:W/%225923b70e-13c%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/js/powered-by.js?ver=5.4.2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/js/powered-by7661.js	(from http://www.vintagepointsblog.com/)
12:35:44	34571/34571	---MCZ	200	added ('OK')	application/javascript	etag:W/%225923b70e-870b%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/js/magnific-popup.js?ver=5.4.2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/js/magnific-popup7661.js	(from http://www.vintagepointsblog.com/)
12:35:44	96873/96873	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cde37d2-17a69%22	http://www.vintagepointsblog.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-includes/js/jquery/jquery4a5f.js	(from http://www.vintagepointsblog.com/)
12:35:44	115483/115483	---MCZ	200	added ('OK')	application/json	date:Sat,%2029%20Aug%202020%2019:35:47%20GMT	http://www.vintagepointsblog.com/index.php?rest_route=/	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/index52f0.json	(from http://www.vintagepointsblog.com/)
12:35:44	45958/45958	---MC-	200	added ('OK')	text/javascript	date:Thu,%2004%20Jun%202020%2023:38:14%20GMT	http://www.google-analytics.com/analytics.js	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.google-analytics.com/analytics.js	(from http://www.vintagepointsblog.com/)
12:35:45	872/872	---MCZ	200	added ('OK')	text/xml	date:Sat,%2029%20Aug%202020%2019:35:49%20GMT	http://www.vintagepointsblog.com/xmlrpc.php?rsd	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/xmlrpc0db0.php	(from http://www.vintagepointsblog.com/)
12:35:45	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252a8c1b7-415%22	http://www.vintagepointsblog.com/wp-includes/wlwmanifest.xml	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-includes/wlwmanifest.xml	(from http://www.vintagepointsblog.com/)
12:35:47	1/1	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2029%20Aug%202020%2019:35:51%20GMT	http://www.vintagepointsblog.com/wp-admin/admin-ajax.php	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-admin/admin-ajax.php	(from http://www.vintagepointsblog.com/)
12:35:52	181473/181473	---M--	200	added ('OK')	image/jpeg	etag:%225b025468-2c4e1%22	http://www.vintagepointsblog.com/wp-content/uploads/2018/05/d8d8a5c5c8653dc3805ae7945f0fc7fe.jpg	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/uploads/2018/05/d8d8a5c5c8653dc3805ae7945f0fc7fe.jpg	(from http://www.vintagepointsblog.com/)
12:35:53	1839/1839	---M--	200	added ('OK')	image/png	etag:%22726826de5caa7622%22	https://i0.wp.com/www.vintagepointsblog.com/wp-content/uploads/2018/05/cropped-cotton_candy_clouds__by_s_is_for_sexxii-d42rnp1.png?fit=32%2C32	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/i0.wp.com/www.vintagepointsblog.com/wp-content/uploads/2018/05/cropped-cotton_candy_clouds__by_s_is_for_sexxii-d42rnp17398.png	(from http://www.vintagepointsblog.com/)
12:35:53	17567/17567	---M--	200	added ('OK')	image/png	etag:%2268e7fde25aaaf11a%22	https://i0.wp.com/www.vintagepointsblog.com/wp-content/uploads/2018/05/cropped-cotton_candy_clouds__by_s_is_for_sexxii-d42rnp1.png?fit=192%2C192	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/i0.wp.com/www.vintagepointsblog.com/wp-content/uploads/2018/05/cropped-cotton_candy_clouds__by_s_is_for_sexxii-d42rnp1ff94.png	(from http://www.vintagepointsblog.com/)
12:35:53	15722/15722	---M--	200	added ('OK')	image/png	etag:%22ee7f3d433f529967%22	https://i0.wp.com/www.vintagepointsblog.com/wp-content/uploads/2018/05/cropped-cotton_candy_clouds__by_s_is_for_sexxii-d42rnp1.png?fit=180%2C180	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/i0.wp.com/www.vintagepointsblog.com/wp-content/uploads/2018/05/cropped-cotton_candy_clouds__by_s_is_for_sexxii-d42rnp1fd20.png	(from http://www.vintagepointsblog.com/)
12:35:55	1378/1378	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259244f2b-562%22	http://www.vintagepointsblog.com/wp-content/plugins/jetpack/modules/photon/photon.js?ver=20130122	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/jetpack/modules/photon/photonb3d9.js	(from http://www.vintagepointsblog.com/)
12:35:55	34841/34841	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:35:58%20GMT	http://www.vintagepointsblog.com/?cat=8	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexd65e.html	(from http://www.vintagepointsblog.com/)
12:35:55	50402/50402	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:35:58%20GMT	http://www.vintagepointsblog.com/?cat=3	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/index81ea.html	(from http://www.vintagepointsblog.com/)
12:35:55	50038/50038	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:35:59%20GMT	http://www.vintagepointsblog.com/?cat=5	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexb946.html	(from http://www.vintagepointsblog.com/)
12:35:56	47530/47530	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:00%20GMT	http://www.vintagepointsblog.com/?cat=1	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexb31a.html	(from http://www.vintagepointsblog.com/)
12:35:56	45482/45482	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:00%20GMT	http://www.vintagepointsblog.com/?cat=4	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexaa1e.html	(from http://www.vintagepointsblog.com/)
12:35:56	0/0	---M--	403	error ('Forbidden')	text/html	date:Sat,%2029%20Aug%202020%2019:36:00%20GMT	http://www.vintagepointsblog.com/?author=2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/index3f71.html	(from http://www.vintagepointsblog.com/)
12:35:57	49439/49439	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:00%20GMT	http://www.vintagepointsblog.com/?p=337	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexf6a9.html	(from http://www.vintagepointsblog.com/)
12:35:57	48991/48991	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:01%20GMT	http://www.vintagepointsblog.com/?p=335	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/index5294.html	(from http://www.vintagepointsblog.com/)
12:35:57	48802/48802	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:01%20GMT	http://www.vintagepointsblog.com/?p=334	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexd06c.html	(from http://www.vintagepointsblog.com/)
12:35:58	51213/51213	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:02%20GMT	http://www.vintagepointsblog.com/?p=330	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/index1639.html	(from http://www.vintagepointsblog.com/)
12:35:58	49689/49689	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:02%20GMT	http://www.vintagepointsblog.com/?p=328	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexc518.html	(from http://www.vintagepointsblog.com/)
12:35:59	49396/49396	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:03%20GMT	http://www.vintagepointsblog.com/?p=332	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/index221f.html	(from http://www.vintagepointsblog.com/)
12:36:00	49321/49321	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:03%20GMT	http://www.vintagepointsblog.com/?p=324	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexf47a.html	(from http://www.vintagepointsblog.com/)
12:36:00	53701/53701	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:03%20GMT	http://www.vintagepointsblog.com/?p=326	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/index4bd3.html	(from http://www.vintagepointsblog.com/)
12:36:00	50357/50357	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:04%20GMT	http://www.vintagepointsblog.com/?p=322	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexeffc.html	(from http://www.vintagepointsblog.com/)
12:36:00	47909/47909	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:05%20GMT	http://www.vintagepointsblog.com/?paged=2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/index6146.html	(from http://www.vintagepointsblog.com/)
12:36:01	49595/49595	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:05%20GMT	http://www.vintagepointsblog.com/?p=321	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/index8ee7.html	(from http://www.vintagepointsblog.com/)
12:36:01	48064/48064	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:05%20GMT	http://www.vintagepointsblog.com/?paged=3	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/index8a68.html	(from http://www.vintagepointsblog.com/)
12:36:01	50909/50909	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:05%20GMT	http://www.vintagepointsblog.com/?paged=4	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexe377.html	(from http://www.vintagepointsblog.com/)
12:36:02	50739/50739	---MCZ	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2019:36:06%20GMT	http://www.vintagepointsblog.com/?paged=11	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/indexf5ce.html	(from http://www.vintagepointsblog.com/)
12:36:02	10411/10411	---MCZ	200	added ('OK')	application/javascript	etag:W/%225841a56f-52b6%22	https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=202035	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/s0.wp.com/wp-content/js/devicepx-jetpack3119.js	(from http://www.vintagepointsblog.com/)
12:36:02	24042/24042	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e8609cc-5dea%22	http://s.gravatar.com/js/gprofiles.js?ver=2020Augaa	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/s.gravatar.com/js/gprofileseca6.js	(from http://www.vintagepointsblog.com/)
12:36:02	1015/1015	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259244f2b-3f7%22	http://www.vintagepointsblog.com/wp-content/plugins/jetpack/modules/wpgroho.js?ver=5.4.2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/jetpack/modules/wpgroho7661.js	(from http://www.vintagepointsblog.com/)
12:36:02	2967/2967	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c4bf76f-b97%22	http://www.vintagepointsblog.com/wp-content/themes/bloggist/js/navigation.js?ver=20170823	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/themes/bloggist/js/navigation527d.js	(from http://www.vintagepointsblog.com/)
12:36:03	685/685	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c4bf76f-2ad%22	http://www.vintagepointsblog.com/wp-content/themes/bloggist/js/skip-link-focus-fix.js?ver=20170823	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/themes/bloggist/js/skip-link-focus-fix527d.js	(from http://www.vintagepointsblog.com/)
12:36:03	54630/54630	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c4bf76f-d566%22	http://www.vintagepointsblog.com/wp-content/themes/bloggist/js/jquery.flexslider.js?ver=20150423	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/themes/bloggist/js/jquery.flexsliderd623.js	(from http://www.vintagepointsblog.com/)
12:36:03	3858/3858	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c4bf76f-f12%22	http://www.vintagepointsblog.com/wp-content/themes/bloggist/js/script.js?ver=20160720	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/themes/bloggist/js/script1f01.js	(from http://www.vintagepointsblog.com/)
12:36:04	1434/1434	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db39083-59a%22	http://www.vintagepointsblog.com/wp-includes/js/wp-embed.min.js?ver=5.4.2	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-includes/js/wp-embed.min7661.js	(from http://www.vintagepointsblog.com/)
12:36:04	10197/10197	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259244f2b-27d5%22	http://www.vintagepointsblog.com/wp-content/plugins/jetpack/_inc/spin.js?ver=1.3	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/jetpack/_inc/spin4e44.js	(from http://www.vintagepointsblog.com/)
12:36:04	3330/3330	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259244f2b-d02%22	http://www.vintagepointsblog.com/wp-content/plugins/jetpack/_inc/jquery.spin.js?ver=1.3	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/jetpack/_inc/jquery.spin4e44.js	(from http://www.vintagepointsblog.com/)
12:36:04	53446/53446	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259244f2b-d0c6%22	http://www.vintagepointsblog.com/wp-content/plugins/jetpack/modules/carousel/jetpack-carousel.js?ver=20170209	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/jetpack/modules/carousel/jetpack-carousela4d5.js	(from http://www.vintagepointsblog.com/)
12:36:05	8972/8972	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c6340e3-350a%22	https://stats.wp.com/e-202035.js	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/stats.wp.com/e-202035.js	(from http://www.vintagepointsblog.com/)
12:36:15	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225923b70e-12ae6%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfont.eot?v=3.2.1	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfontf77b.eot	(from http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=5.4.2)
12:36:20	391622/391622	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225923b70e-5f9c6%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfont.svg	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfont.svg	(from http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=5.4.2)
12:36:20	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225923b70e-12ae6%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfont.eot?	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfontd41d.eot	(from http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=5.4.2)
12:36:20	578/578	---M--	200	added ('OK')	image/png	etag:%225923b70e-242%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/images/video-play-btn.png	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/images/video-play-btn.png	(from http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=5.4.2)
12:36:21	90412/90412	---M--	200	added ('OK')	font/woff	etag:%225923b70e-1612c%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfont.woff?v=3.2.1	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfontf77b.woff	(from http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=5.4.2)
12:36:21	3680/3680	---M--	200	added ('OK')	image/jpeg	etag:%225923b70e-e60%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/images/hearts-instagram.jpg	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/images/hearts-instagram.jpg	(from http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=5.4.2)
12:36:21	146/146	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Aug%202020%2019:36:26%20GMT	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/images/fb-play-btn.png	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/images/fb-play-btn.png	(from http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=5.4.2)
12:36:21	3692/3692	---M--	200	added ('OK')	image/jpeg	etag:%225923b70e-e6c%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/images/comments-instagram.jpg	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/images/comments-instagram.jpg	(from http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=5.4.2)
12:36:23	14666/14666	---M--	200	added ('OK')	image/png	etag:%225923b70e-394a%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/images/pinterest-icons.png	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/images/pinterest-icons.png	(from http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=5.4.2)
12:36:31	152796/152796	---M--	200	added ('OK')	application/octet-stream	etag:%225923b70e-254dc%22	http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfont.ttf?v=3.2.1	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfontf77b.ttf	(from http://www.vintagepointsblog.com/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=5.4.2)
12:36:35	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%225c4bf76f-12d68%22	http://www.vintagepointsblog.com/wp-content/themes/bloggist/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/themes/bloggist/fonts/fontawesome-webfont3e6e.woff2	(from http://www.vintagepointsblog.com/wp-content/themes/bloggist/css/font-awesome.min.css?ver=5.4.2)
12:36:38	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c4bf76f-2876e%22	http://www.vintagepointsblog.com/wp-content/themes/bloggist/fonts/fontawesome-webfont.eot?v=4.7.0	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/themes/bloggist/fonts/fontawesome-webfont3e6e.eot	(from http://www.vintagepointsblog.com/wp-content/themes/bloggist/css/font-awesome.min.css?ver=5.4.2)
12:36:38	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c4bf76f-2876e%22	http://www.vintagepointsblog.com/wp-content/themes/bloggist/fonts/fontawesome-webfont.eot?	C:/GitHub/mffais.github.io/vintagepoints/vintagepoints/www.vintagepointsblog.com/wp-content/themes/bloggist/fonts/fontawesome-webfontd41d.eot	(from http://www.vintagepointsblog.com/wp-content/themes/bloggist/css/font-awesome.min.css?ver=5.4.2)
